customer_id,customer_name,customer_type,locality,city,state,industry,acquisition_date,preferred_categories,average_order_value,purchase_frequency_per_month,payment_preference,credit_limit,agreed_credit_days,payment_reliability,payer_class,return_probability,discount_sensitivity,churn_probability,is_interstate
CUS000133,Sai Verma,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2026-02-24,power_banks,1428.57,0.939,UPI,0.0,0,0.1404,late,0.1768,0.717,0.1098,False
CUS000134,Vasant Technologies,small_business,Malad,Mumbai,Maharashtra,Logistics,2023-03-09,printers,17738.16,0.1,UPI,84000.0,45,0.641,normal,0.0341,0.596,0.1077,False
CUS000135,Zara Nair,retail,Nashik,Nashik,Maharashtra,N/A (individual),2026-01-27,cables|headphones,1697.4,1.399,credit_card,0.0,0,0.9418,excellent,0.0295,0.524,0.1389,False
CUS000136,Om Trading Co.,small_business,Ahmedabad,Ahmedabad,Gujarat,Logistics,2022-10-24,headphones|keyboards|smartwatches|earbuds,4006.82,1.486,bank_transfer,47000.0,45,0.4242,normal,0.0723,0.432,0.0599,True
CUS000137,Aryan Singh,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2023-04-30,laptops|feature_phones|monitors,1691.15,0.805,UPI,0.0,0,0.5023,late,0.217,0.489,0.1516,False
CUS000138,Mumbai Impex Pvt. Ltd.,corporate,Andheri East,Mumbai,Maharashtra,Finance,2025-09-22,tablets|power_banks|storage_devices,25889.49,0.454,bank_transfer,245000.0,45,0.3488,normal,0.0674,0.58,0.0326,False
CUS000139,Sai Communications Pvt. Ltd.,corporate,Goregaon,Mumbai,Maharashtra,Real Estate,2025-02-28,power_banks|monitors|speakers|headphones,33741.42,0.207,credit,468000.0,15,0.7519,excellent,0.0335,0.421,0.1306,False
CUS000140,Sneha Menon,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2024-07-07,earbuds,3407.04,0.111,UPI,0.0,0,0.2924,normal,0.126,0.18,0.1075,False
CUS000141,Star Retail,small_business,Santacruz,Mumbai,Maharashtra,Retail Trade,2023-01-01,tablets,4290.55,2.497,bank_transfer,22000.0,0,0.7671,excellent,0.2156,0.329,0.037,False
CUS000142,Anil Kapoor,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2026-06-06,power_banks,2223.31,0.282,credit_card,0.0,0,0.6574,normal,0.051,0.87,0.1417,False
CUS000143,Isha Kumar,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2023-04-23,webcams,2177.53,1.065,cash,0.0,0,0.9042,excellent,0.1452,0.377,0.1489,False
CUS000144,Om Retail,small_business,Thane West,Mumbai,Maharashtra,Education,2026-03-15,chargers,14020.76,0.603,bank_transfer,29000.0,30,0.8869,normal,0.0152,0.698,0.4242,False
CUS000145,Prakash Rathod,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2022-12-17,tablets|laptops,2076.27,0.824,debit_card,0.0,0,0.8019,normal,0.1636,0.052,0.1381,False
CUS000146,Kavya Desai,retail,Surat,Surat,Gujarat,N/A (individual),2023-11-14,webcams|tablets|feature_phones,1823.63,1.974,UPI,0.0,0,0.4246,normal,0.018,0.56,0.1382,True
CUS000147,Kabir Mukherjee,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2025-10-14,printers,2679.56,0.459,UPI,0.0,0,0.0881,late,0.0407,0.358,0.1489,True
CUS000148,Vasant Solutions,small_business,Dadar,Mumbai,Maharashtra,Healthcare,2025-06-09,tablets|ups_devices|televisions|speakers,19001.41,0.1,bank_transfer,63000.0,30,0.4802,normal,0.0855,0.755,0.2265,False
CUS000149,Kirti Solutions Pvt. Ltd.,corporate,Malad,Mumbai,Maharashtra,Finance,2024-01-02,speakers|routers|smartwatches,75538.4,0.238,bank_transfer,198000.0,60,0.8342,normal,0.1888,0.82,0.1924,False
CUS000150,Aarav Shah,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2022-11-26,tablets|chargers,652.99,0.395,cash,0.0,0,0.6315,normal,0.0197,0.605,0.1611,False
CUS000151,Alok Rao,retail,Pune,Pune,Maharashtra,N/A (individual),2023-09-22,monitors|storage_devices,3842.12,0.285,cash,0.0,0,0.2544,normal,0.1445,0.265,0.125,False
CUS000152,Aryan Mehta,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2025-06-07,tablets|televisions,827.1,0.377,credit_card,0.0,0,0.7379,normal,0.1167,0.481,0.4838,False
CUS000153,Nisha D'Souza,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2026-03-27,chargers,778.67,0.204,cash,0.0,0,0.5303,normal,0.1338,0.377,0.0675,False
CUS000154,Metro Gadget Hub Pvt. Ltd.,corporate,Dombivli,Mumbai,Maharashtra,Manufacturing,2025-03-01,monitors|laptops|cables|mice,61408.2,0.05,bank_transfer,213000.0,15,0.5229,normal,0.1915,0.377,0.1749,False
CUS000155,Mahesh Mehta,retail,Powai,Mumbai,Maharashtra,N/A (individual),2023-05-23,smartphones|earbuds|routers|storage_devices,1119.93,0.397,UPI,0.0,0,0.8627,normal,0.1249,0.09,0.2,False
CUS000156,Meera Kapoor,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2024-02-14,televisions,744.53,0.221,UPI,0.0,0,0.7768,normal,0.0764,0.276,0.1652,False
CUS000157,Ira Shah,retail,Thane West,Mumbai,Maharashtra,N/A (individual),2024-10-12,cables|power_banks|tablets,1321.27,0.188,debit_card,0.0,0,0.3956,normal,0.1325,0.399,0.1766,False
CUS000158,Myra Shaikh,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2024-07-10,cables|feature_phones|headphones|storage_devices,2421.0,1.428,cash,0.0,0,0.7126,normal,0.1969,0.578,0.3342,True
CUS000159,Diya Kumar,retail,Khar,Mumbai,Maharashtra,N/A (individual),2024-02-25,headphones,1339.54,0.05,UPI,0.0,0,0.6711,normal,0.1946,0.506,0.3256,False
CUS000160,Sunil Fernandes,retail,Andheri East,Mumbai,Maharashtra,N/A (individual),2026-05-03,ups_devices|tablets|smartwatches|laptops,3909.68,0.133,credit_card,0.0,0,0.3925,normal,0.1484,0.478,0.2147,False
CUS000161,Farhan Menon,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2024-11-30,accessories|mice|routers,927.86,0.643,UPI,0.0,0,0.6647,normal,0.0853,0.446,0.0084,False
CUS000162,Anika D'Souza,retail,Khar,Mumbai,Maharashtra,N/A (individual),2023-11-15,speakers,3009.5,0.05,cash,0.0,0,0.3228,normal,0.1036,0.186,0.5106,False
CUS000163,Reyansh Patel,retail,Thane West,Mumbai,Maharashtra,N/A (individual),2023-11-01,webcams|feature_phones|keyboards,1218.57,0.05,UPI,0.0,0,0.892,normal,0.1496,0.262,0.0188,False
CUS000164,Mahesh Banerjee,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2026-03-27,webcams|accessories|smartphones,2103.49,0.134,cash,0.0,0,0.6525,normal,0.25,0.147,0.1657,False
CUS000165,Karan Khan,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2024-10-25,tablets|ups_devices,2262.6,0.05,credit_card,0.0,0,0.9756,excellent,0.089,0.591,0.2528,False
CUS000166,Meera Menon,retail,Powai,Mumbai,Maharashtra,N/A (individual),2024-08-02,keyboards|chargers,1812.7,0.086,cash,0.0,0,0.8182,excellent,0.0429,0.232,0.1797,False
CUS000167,Amit Bose,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2024-08-19,ups_devices|monitors,3640.15,0.534,debit_card,0.0,0,0.3415,normal,0.1146,0.639,0.0639,False
CUS000168,Meera Banerjee,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2025-01-12,ups_devices|tablets,2569.94,0.795,UPI,0.0,0,0.5287,normal,0.1631,0.762,0.1439,False
CUS000169,Nisha Tiwari,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2026-01-30,routers,3704.96,0.196,debit_card,0.0,0,0.6913,normal,0.0693,0.396,0.185,False
CUS000170,Ritesh Solanki,retail,Thane West,Mumbai,Maharashtra,N/A (individual),2024-03-15,headphones,3238.88,0.244,UPI,0.0,0,0.7214,normal,0.0694,0.38,0.0803,False
CUS000171,Skyline Infotech,small_business,Nashik,Nashik,Maharashtra,Logistics,2024-11-18,mice,13453.37,1.044,credit,20000.0,0,0.5235,normal,0.0806,0.531,0.1101,False
CUS000172,Aadhya Mukherjee,retail,Bandra East,Mumbai,Maharashtra,N/A (individual),2024-05-25,feature_phones|televisions|webcams,6406.93,0.447,UPI,0.0,0,0.3177,normal,0.097,0.603,0.2202,False
CUS000173,Shree Mobile Point LLP,corporate,Nashik,Nashik,Maharashtra,Education,2023-02-19,webcams|smartphones|ups_devices|feature_phones,43905.22,0.165,bank_transfer,190000.0,30,0.6837,normal,0.1307,0.083,0.1368,False
CUS000174,Aryan Desai,retail,Vile Parle,Mumbai,Maharashtra,N/A (individual),2024-03-13,webcams|printers|power_banks|speakers,2025.18,0.271,credit_card,0.0,0,0.6445,normal,0.1613,0.387,0.0543,False
CUS000175,National Retail,small_business,Mulund,Mumbai,Maharashtra,Logistics,2025-04-13,printers,21990.83,0.502,bank_transfer,20000.0,0,0.9318,excellent,0.0549,0.177,0.08,False
CUS000176,Rajesh Vora,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2022-08-07,monitors|webcams|routers|accessories,1870.03,0.34,UPI,0.0,0,0.9279,excellent,0.1601,0.237,0.1299,False
CUS000177,Golden Systems,small_business,Pune,Pune,Maharashtra,IT Services,2023-01-21,speakers|smartwatches|routers|headphones,18641.43,0.445,bank_transfer,54000.0,30,0.9,normal,0.0692,0.699,0.2954,False
CUS000178,Vihaan Khanna,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2026-03-26,printers,1172.01,0.212,cash,0.0,0,0.5914,normal,0.0497,0.096,0.1046,False
CUS000179,Siddharth Nair,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2024-02-01,cables|tablets|earbuds,1940.75,0.16,UPI,0.0,0,0.8051,excellent,0.1508,0.486,0.3147,False
CUS000180,Rajesh Mehta,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2026-05-02,televisions|monitors,852.27,1.519,credit_card,0.0,0,0.5719,normal,0.0606,0.685,0.0586,False
CUS000181,Deepak Solanki,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2026-01-24,headphones|storage_devices|speakers,4355.52,1.452,UPI,0.0,0,0.5937,normal,0.0818,0.55,0.118,False
CUS000182,Sunita Rao,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2025-02-08,keyboards,1616.37,0.865,cash,0.0,0,0.2,normal,0.0064,0.158,0.0159,False
CUS000183,Silver Retail Pvt. Ltd.,corporate,Kandivali,Mumbai,Maharashtra,Education,2025-03-02,monitors|tablets|printers,38254.96,0.179,bank_transfer,150000.0,45,0.6951,normal,0.0925,0.569,0.0704,False
CUS000184,Ganesh Trading Co. Pvt. Ltd.,corporate,Bandra East,Mumbai,Maharashtra,Manufacturing,2025-09-11,storage_devices|smartphones,39329.29,0.705,credit,184000.0,60,0.2017,late,0.1064,0.422,0.2482,False
CUS000185,Anjali Malhotra,retail,Kandivali,Mumbai,Maharashtra,N/A (individual),2025-08-11,feature_phones,3236.31,0.154,UPI,0.0,0,0.7295,normal,0.0564,0.38,0.0984,False
CUS000186,Ashok Sharma,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2025-06-13,power_banks|monitors|storage_devices,1162.83,0.852,UPI,0.0,0,0.7502,excellent,0.0669,0.354,0.3222,False
CUS000187,Sai Mobile Point LLP,corporate,Mulund,Mumbai,Maharashtra,Logistics,2024-03-18,webcams,29070.19,0.1,bank_transfer,245000.0,45,0.7245,normal,0.0951,0.278,0.1143,False
CUS000188,Ishaan Kapoor,retail,Pune,Pune,Maharashtra,N/A (individual),2022-12-17,power_banks|headphones,5697.78,0.05,UPI,0.0,0,0.7439,normal,0.1676,0.383,0.1745,False
CUS000189,Ganesh Systems,small_business,Nashik,Nashik,Maharashtra,Healthcare,2023-09-14,chargers|headphones,4060.87,1.454,UPI,61000.0,45,0.9,normal,0.1939,0.188,0.1687,False
CUS000190,Aadhya Patel,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2025-03-14,laptops|routers|cables|tablets,2626.25,0.05,UPI,0.0,0,0.8064,normal,0.25,0.579,0.25,False
CUS000191,Isha Khan,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2024-04-29,accessories|speakers|televisions,1731.28,0.353,debit_card,0.0,0,0.7347,normal,0.0642,0.68,0.174,False
CUS000192,Sanjay Khanna,retail,Pune,Pune,Maharashtra,N/A (individual),2024-11-26,storage_devices|monitors|televisions,1364.91,0.053,UPI,0.0,0,0.595,normal,0.25,0.275,0.2876,False
CUS000193,Horizon Impex,small_business,Chembur,Mumbai,Maharashtra,Education,2025-12-14,storage_devices|printers,18905.96,0.583,bank_transfer,25000.0,45,0.4968,normal,0.1042,0.434,0.0936,False
CUS000194,Vikram Gupta,retail,Pune,Pune,Maharashtra,N/A (individual),2023-08-07,earbuds,1374.22,0.486,credit_card,0.0,0,0.3787,normal,0.0877,0.121,0.1661,False
CUS000195,Vasant Systems,small_business,Dombivli,Mumbai,Maharashtra,Education,2025-12-25,monitors|power_banks|storage_devices|keyboards,8830.59,1.567,credit,20000.0,0,0.8097,excellent,0.2387,0.098,0.0676,False
CUS000196,Royal Infotech,small_business,Jogeshwari,Mumbai,Maharashtra,Education,2024-04-14,speakers,19986.05,1.602,bank_transfer,36000.0,0,0.3084,normal,0.25,0.117,0.0459,False
CUS000197,National Enterprises Pvt. Ltd.,corporate,Dombivli,Mumbai,Maharashtra,Education,2023-02-20,power_banks|ups_devices,25000.0,0.439,bank_transfer,172000.0,45,0.2535,normal,0.1162,0.383,0.2059,False
CUS000198,Manoj Patel,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2025-12-23,accessories|feature_phones,2107.11,1.015,UPI,0.0,0,0.5217,normal,0.0716,0.304,0.0725,False
CUS000199,Rohan Patel,retail,Khar,Mumbai,Maharashtra,N/A (individual),2024-12-16,cables|smartphones|feature_phones,2038.97,0.072,cash,0.0,0,0.7271,normal,0.0768,0.564,0.0321,False
CUS000200,Star Technologies,small_business,Delhi,Delhi,Delhi,Hospitality,2024-04-27,chargers,19603.05,2.337,bank_transfer,30000.0,0,0.2007,late,0.1244,0.311,0.2214,True
CUS000201,Sai Systems,small_business,Kandivali,Mumbai,Maharashtra,Real Estate,2023-09-08,tablets,24171.84,0.725,credit,32000.0,45,0.6827,excellent,0.185,0.167,0.2311,False
CUS000202,Riya Kumar,retail,Kurla,Mumbai,Maharashtra,N/A (individual),2026-05-13,webcams,2757.91,0.42,debit_card,0.0,0,0.8012,excellent,0.1171,0.258,0.2485,False
CUS000203,Diya Solanki,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2025-07-17,smartwatches|mice|smartphones|routers,2980.07,0.15,UPI,0.0,0,0.8992,normal,0.1805,0.02,0.077,False
CUS000204,Horizon Infotech,small_business,Vile Parle,Mumbai,Maharashtra,Retail Trade,2023-08-09,routers|earbuds,7943.45,0.536,bank_transfer,20000.0,30,0.026,late,0.0619,0.258,0.2582,False
CUS000205,Neha Ansari,retail,Nashik,Nashik,Maharashtra,N/A (individual),2024-09-26,cables,1866.82,0.8,credit_card,0.0,0,0.8151,normal,0.106,0.117,0.1693,False
CUS000206,Aarav D'Souza,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2026-04-01,routers|power_banks,2038.25,0.316,debit_card,0.0,0,0.5298,normal,0.1794,0.342,0.2188,False
CUS000207,Varun Solanki,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2023-10-19,ups_devices|monitors|earbuds|accessories,1516.69,0.176,debit_card,0.0,0,0.4847,normal,0.25,0.54,0.0829,True
CUS000208,Ashok Vora,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2025-01-26,headphones|keyboards|feature_phones|laptops,1810.01,0.83,debit_card,0.0,0,0.4262,normal,0.0311,0.347,0.0304,False
CUS000209,Om Verma,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2025-07-25,televisions|mice|headphones|routers,6458.17,0.125,credit_card,0.0,0,0.6019,normal,0.1894,0.671,0.2601,False
CUS000210,Nikhil Nair,retail,Delhi,Delhi,Delhi,N/A (individual),2025-08-31,smartwatches|keyboards|printers,6358.5,0.121,credit_card,0.0,0,0.3425,normal,0.2141,0.596,0.2875,True
CUS000211,Suresh Chopra,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2026-06-22,speakers,3978.05,0.329,cash,0.0,0,0.7746,normal,0.2467,0.219,0.124,False
CUS000212,Rajesh Jain,retail,Khar,Mumbai,Maharashtra,N/A (individual),2024-11-17,monitors|mice,1563.69,0.471,UPI,0.0,0,0.6503,normal,0.2445,0.28,0.3675,False
CUS000213,Horizon Solutions,small_business,Dombivli,Mumbai,Maharashtra,Logistics,2023-06-07,printers|laptops,10302.1,0.387,credit,30000.0,15,0.0673,late,0.1139,0.036,0.264,False
CUS000214,Golden Technologies,small_business,Khar,Mumbai,Maharashtra,Retail Trade,2025-11-20,laptops|mice|keyboards,17019.76,0.675,bank_transfer,21000.0,0,0.2377,normal,0.0831,0.107,0.2894,False
CUS000215,Prakash Malhotra,retail,Delhi,Delhi,Delhi,N/A (individual),2024-07-12,cables|keyboards,2212.52,0.079,debit_card,0.0,0,0.6908,normal,0.1901,0.472,0.0459,True
CUS000216,Golden Gadget Hub Pvt. Ltd.,corporate,Thane West,Mumbai,Maharashtra,Media,2026-05-22,accessories|storage_devices|webcams|monitors,32489.67,0.131,credit,154000.0,30,0.6418,normal,0.1884,0.66,0.0523,False
CUS000217,Ganesh Rao,retail,Pune,Pune,Maharashtra,N/A (individual),2025-09-23,smartphones|storage_devices|accessories,2975.05,0.05,UPI,0.0,0,0.6719,excellent,0.25,0.711,0.2204,False
CUS000218,Ganesh Solanki,retail,Pune,Pune,Maharashtra,N/A (individual),2025-04-16,tablets,1845.9,0.058,cash,0.0,0,0.4557,normal,0.0942,0.192,0.0478,False
CUS000219,Nikhil Shah,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2023-06-18,printers|cables|storage_devices|earbuds,2568.42,0.128,cash,0.0,0,0.4855,normal,0.0648,0.169,0.1746,False
CUS000220,Sanjay Desai,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2022-12-20,storage_devices|smartwatches|earbuds,4038.36,0.396,cash,0.0,0,0.956,excellent,0.159,0.391,0.4032,False
CUS000221,Riya Rathod,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2026-05-06,ups_devices|smartphones|cables,1585.64,0.702,UPI,0.0,0,0.4923,normal,0.1192,0.858,0.3345,True
CUS000222,Kavya Shah,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2024-11-06,chargers|webcams|smartwatches,2684.53,0.236,UPI,0.0,0,0.7128,normal,0.1729,0.272,0.135,False
CUS000223,Ishaan Sharma,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2026-06-15,speakers|chargers|mice,3844.28,0.416,cash,0.0,0,0.55,late,0.0101,0.477,0.117,False
CUS000224,Silver Distributors,small_business,Santacruz,Mumbai,Maharashtra,Hospitality,2024-12-22,smartwatches|mice|speakers,12118.58,1.219,credit,20000.0,30,0.5572,normal,0.068,0.569,0.1168,False
CUS000225,Andheri Communications Pvt. Ltd.,corporate,Vashi,Mumbai,Maharashtra,Real Estate,2023-11-13,mice,51391.83,0.147,bank_transfer,288000.0,60,0.3562,normal,0.2271,0.479,0.2,False
CUS000226,Reyansh Khanna,retail,Nashik,Nashik,Maharashtra,N/A (individual),2024-09-15,smartphones|chargers|ups_devices|laptops,694.01,0.231,cash,0.0,0,0.7031,normal,0.2362,0.156,0.1981,False
CUS000227,Shree Digital World,small_business,Ghatkopar,Mumbai,Maharashtra,Media,2024-11-24,storage_devices,6368.65,1.039,bank_transfer,24000.0,30,0.1208,late,0.1856,0.617,0.1863,False
CUS000228,Diya Joshi,retail,Indore,Indore,Madhya Pradesh,N/A (individual),2026-05-03,televisions,1805.59,0.367,debit_card,0.0,0,0.3997,normal,0.063,0.078,0.2892,True
CUS000229,Aadhya Rathod,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2025-01-03,laptops|feature_phones,2685.18,0.095,cash,0.0,0,0.5443,normal,0.25,0.781,0.0483,False
CUS000230,Vasant Trading Co. LLP,corporate,Santacruz,Mumbai,Maharashtra,Real Estate,2023-03-30,accessories|printers,46613.73,0.653,bank_transfer,150000.0,45,0.8657,normal,0.1831,0.704,0.1244,False
CUS000231,Mumbai Solutions,small_business,Chembur,Mumbai,Maharashtra,Healthcare,2026-06-29,smartphones|webcams|feature_phones|routers,15387.32,2.114,UPI,23000.0,15,0.1304,late,0.25,0.484,0.2146,False
CUS000232,Priya Nair,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2024-01-27,smartwatches|keyboards,3135.26,0.685,cash,0.0,0,0.6717,normal,0.2102,0.379,0.0919,False
CUS000233,Ganesh Solutions,small_business,Vile Parle,Mumbai,Maharashtra,Real Estate,2022-09-05,tablets|cables|printers|televisions,10015.93,0.473,bank_transfer,59000.0,0,0.5219,normal,0.0304,0.073,0.0428,False
CUS000234,Zara Deshmukh,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2025-11-25,mice,1784.14,0.064,UPI,0.0,0,0.698,normal,0.0695,0.18,0.1675,False
CUS000235,Golden Mobile Point,small_business,Dadar,Mumbai,Maharashtra,IT Services,2026-06-30,power_banks|smartphones|keyboards|speakers,16077.78,1.458,bank_transfer,35000.0,0,0.4415,normal,0.1805,0.493,0.0576,False
CUS000236,Zara Patel,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2024-12-03,storage_devices|power_banks|televisions|smartphones,1812.41,0.817,cash,0.0,0,0.8116,normal,0.25,0.421,0.2046,False
CUS000237,Kirti Traders Pvt. Ltd.,corporate,Santacruz,Mumbai,Maharashtra,Healthcare,2024-11-11,webcams|monitors|feature_phones,25000.0,0.242,credit,519000.0,45,0.8957,excellent,0.25,0.346,0.1385,False
CUS000238,Riya Mehta,retail,Mulund,Mumbai,Maharashtra,N/A (individual),2023-02-07,tablets|chargers|televisions,3410.85,0.184,cash,0.0,0,0.4093,normal,0.1063,0.326,0.3261,False
CUS000239,Mumbai Solutions Corp.,corporate,Vile Parle,Mumbai,Maharashtra,Logistics,2024-01-22,ups_devices|webcams,42141.83,0.203,credit,391000.0,45,0.5216,normal,0.076,0.407,0.2231,False
CUS000240,Rahul Kapoor,retail,Kurla,Mumbai,Maharashtra,N/A (individual),2024-01-11,webcams|printers,6781.76,0.325,UPI,0.0,0,0.5539,normal,0.2118,0.479,0.0302,False
CUS000241,Vihaan Trivedi,retail,Thane West,Mumbai,Maharashtra,N/A (individual),2025-04-26,keyboards|smartwatches|feature_phones|headphones,2853.75,0.404,cash,0.0,0,0.5402,normal,0.0977,0.455,0.2157,False
CUS000242,Nikhil Joshi,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2024-11-30,ups_devices|monitors,1713.9,0.769,cash,0.0,0,0.3428,normal,0.0841,0.294,0.0297,False
CUS000243,Zara Verma,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2024-03-23,smartwatches|headphones|ups_devices|tablets,2781.13,0.085,credit_card,0.0,0,0.8795,normal,0.1748,0.381,0.5465,False
CUS000244,United Mobile Point,small_business,Surat,Surat,Gujarat,Media,2025-09-12,chargers|feature_phones|webcams|cables,38670.37,0.856,UPI,44000.0,30,0.2571,normal,0.0483,0.504,0.3664,True
CUS000245,Imran Khan,retail,Ahmedabad,Ahmedabad,Gujarat,N/A (individual),2025-11-09,chargers,1289.92,0.937,UPI,0.0,0,0.2715,normal,0.2359,0.412,0.3811,True
CUS000246,Manoj Trivedi,retail,Mulund,Mumbai,Maharashtra,N/A (individual),2026-04-28,power_banks|routers|smartwatches,3213.15,0.679,credit_card,0.0,0,0.6443,normal,0.1904,0.3,0.1207,False
CUS000247,Skyline Enterprises,small_business,Kurla,Mumbai,Maharashtra,Retail Trade,2024-11-11,power_banks|smartwatches,4098.48,0.984,UPI,28000.0,0,0.3632,normal,0.2356,0.232,0.1385,False
CUS000248,Ganesh Distributors,small_business,Ghatkopar,Mumbai,Maharashtra,Finance,2023-10-10,monitors|webcams|routers|power_banks,21485.99,1.272,UPI,20000.0,45,0.4191,normal,0.1416,0.581,0.035,False
